id,description,code,name,keywords,include,exclude
1929,"Otros cultivos de fibras en bruto, n.c.p.",1929,"Otros cultivos de fibras en bruto, n.c.p.","Otros cultivos de fibras en bruto, n.c.p.","Esta subclase incluye: lino en bruto o enriado, El cáñamo en bruto o enriado, Fibras de coco, , Abacá, cáñamo de Manila, Musa textilis, crin, Las fibras de aloe, Las fibras de piña, Cuerda de cáñamo, caroa, Ramio (pasto chino), Cáñamo de África, Fibras Typha, Fibras de yuca",
1930,"Plantas y partes de plantas del tipo utilizado principalmente en perfumería, en farmacia o para la preparación de insecticidas, fungicidas o productos similares",1930,"Plantas y partes de plantas del tipo utilizado principalmente en perfumería, en farmacia o para la preparación de insecticidas, fungicidas o productos similares","Plantas y partes de plantas del tipo utilizado principalmente en perfumeria, en farmacia o para la preparacion de insecticidas, fungicidas o productos similares","Plantas y partes de plantas del tipo utilizado principalmente en perfumería, en farmacia o para la preparación de insecticidas, fungicidas o productos similares",
1940,Semillas de remolacha (excluidas las semillas de remolacha azucarera) y semillas de plantas forrajeras,1940,Semillas de remolacha (excluidas las semillas de remolacha azucarera) y semillas de plantas forrajeras,Semillas de remolacha (excluidas las semillas de remolacha azucarera) y semillas de plantas forrajeras,Semillas de remolacha (excluidas las semillas de remolacha azucarera) y semillas de plantas forrajeras,
1950,"Caucho natural en formas primarias o en placas, hojas o tiras",1950,"Caucho natural en formas primarias o en placas, hojas o tiras","Caucho natural en formas primarias o en placas, hojas o tiras","Caucho natural en formas primarias o en placas, hojas o tiras",
1961,"Plantas vivas; bulbos, tubérculos y raíces, esquejes e injertos; blanco de setas",1961,"Plantas vivas; bulbos, tubérculos y raíces, esquejes e injertos; blanco de setas","Plantas vivas; bulbos, tuberculos y raices, esquejes e injertos; blanco de setas","Plantas vivas; bulbos, tubérculos y raíces, esquejes e injertos; blanco de setas",
1962,"Flores y capullos cortados , incluso ramilletes, coronas, arreglos florales y artículos similares",1962,"Flores y capullos cortados , incluso ramilletes, coronas, arreglos florales y artículos similares","Flores y capullos cortados , incluso ramilletes, coronas, arreglos florales y articulos similares","Flores y capullos cortados , incluso ramilletes, coronas, arreglos florales y artículos similares",
1963,Semillas de flores,1963,Semillas de flores,Semillas de flores,Semillas de flores,
1970,Tabaco sin elaborar,1970,Tabaco sin elaborar,Tabaco sin elaborar,Tabaco sin elaborar,
1990,Otras materias vegetales en bruto n.c.p.,1990,Otras materias vegetales en bruto n.c.p.,Otras materias vegetales en bruto n.c.p.,"Esta subclase incluye: Todos los otros materiales vegetales en bruto que no se tratan en otro lugar de la división 01, tales como: micoproteína, tubérculos de konjac, Amorphophallus konjac",
2111,Ganado,2111,Ganado,Ganado,"Esta subclase incluye: Ganado, especies de Bos, principalmente bovis, taurus, indicus, grunniens, gaurus, grontalis y sondaicus, conocido con muchos nombres diferentes: buey, cebú, yak, gaur, gayal, banteng, etc. . , ","Esta subclase no incluye: Búfalos, especies de Bubalus, Syncerus y bisontes, especies de Bison, véase. 02112 "
2112,Búfalo,2112,Búfalo,Bufalo,"Esta subclase incluye: Búfalos, especies de Bubalus, principalmente bubalus, ami, depressicornis, nanus (búfalo, búfalos indios, búfalos de agua, carabao, y el búfalo Pigmi), Caffers, búfalo africano, especie de Syncerus, Bisontes, especies de Bison, americanos y europeos. ","Esta subclase no incluye: Ganado, especies de Bos, principalmente bovis, taurus, indicus, grunniens, gaurus, grontalis y sondaicus, véase. 02111"
2121,Camellos y camélidos,2121,Camellos y camélidos,Camellos y camelidos,"Esta subclase incluye: Camellos bactrianos, Camelus ferus o bactrianus, Dromedarios, camellos Arabigos, Camelus dromedarius, Camélidos, las especies de Llama, como por ejemplo:  , alpaca, glama pacos, llama, peruano, guanaco, huanacus, vicuña, vicugna",
2122,Ovinos,2122,Ovinos,Ovinos,Ovinos,
2123,Cabras,2123,Cabras,Cabras,Cabras,
2129,"Otros rumiantes, n.c.p.",2129,"Otros rumiantes, n.c.p.","Otros rumiantes, n.c.p.","Esta subclase incluye: Otros miembros de Rumiantes no clasificados en otra parte, tales como:  , Ciervo, antílopes, Serau y gorals, Nemorhaedus  , chevrotains  , ciervo almizclero",
2130,Caballos y otros equinos,2130,Caballos y otros equinos,Caballos y otros equinos,,
2140,Ganado porcino,2140,Ganado porcino,Ganado porcino,Ganado porcino,
2151,Pollos,2151,Pollos,Pollos,Pollos,
2152,Pavos,2152,Pavos,Pavos,"Esta subclase incluye: Pavos comunes y ocelado, Meleagris gallopavo ",
2153,Gansos,2153,Gansos,Gansos,"Esta subclase incluye: Gansos, especies Anser, principalmente anser, albifrons, arvensis ",
2154,Patos,2154,Patos,Patos,"Esta subclase incluye: Patos, las especies de Anas, principalmente platyrhynchos ",
2155,Gallinas de Guinea,2155,Gallinas de Guinea,Gallinas de Guinea,"Esta subclase incluye: Gallinas de guinea, Númida meleagris ",
2191,Conejos y liebres,2191,Conejos y liebres,Conejos y liebres,"Esta subclase incluye: Conejos, Oryctolagus cuniculus, Liebre, especie de Lepus ",
2192,Otros mamíferos,2192,Otros mamíferos,Otros mamiferos,"Esta subclase incluye: primates, Las ballenas y otros mamíferos del orden Cetáceos, Manatíes y dugongos, animales del orden Sirenios, Ratones, ratas, ardillas, hámster y otros roedores, Rodentia, Canguros, zarigüeyas y otros marsupiales, Perros, zorros, lobos y otros cánidos, los cánidos, Focas, morsas, leones marinos y otros pinnípedos, Pinnipedia, Los gatos, leones, leopardos y otros felinos, Felidae, Los elefantes, los miembros de Elephantidae, Visones, nutrias, comadrejas, tejones y otros mustélidos, Osos, los osos polares, pandas, Ursidae, otros mamíferos n.c.p. ",
2193,Avestruces y emúes,2193,Avestruces y emúes,Avestruces y emues,"Esta subclase incluye: Avestruces, Struthio camelus, australis, Emús, Dromaius novaehollandiae, Ñandú, especie de Rhea",
2194,Otras aves,2194,Otras aves,Otras aves,"Esta subclase incluye: Palomas, Columba Livia, Codorniz, especies de Coturnis, Perdices, Alectoris rufa, Tórtolas, faisanes, Aves de rapiña, Especies de Psitaciformes, incluyendo loros, pericos, guacamayos y cacatúas, Otras aves n.c.p.",
2195,Reptiles,2195,Reptiles,Reptiles,Reptiles,
2196,Abejas,2196,Abejas,Abejas,"Esta subclase incluye: abejas, especialmente Apis melífera, dorsata, florea, indica ",
2199,Otros animales vivos n.c.p.,2199,Otros animales vivos n.c.p.,Otros animales vivos n.c.p.,"Esta subclase incluye: Animales vivos que no figuren en otro lugar en la clase 0219, tales como: anfibios, tales como: ranas, sapos, salamandras, arañas, insectos, tales como: mariposas, escarabajos, polillas, gusanos de seda, larvas, escorpiones, gusanos, sanguijuelas",
2211,Leche cruda de ganado bovino,2211,Leche cruda de ganado bovino,Leche cruda de ganado bovino,"Esta subclase incluye: Leche cruda, de ganado. ","Esta subclase no incluye: La leche con un contenido de materia grasa inferior al 3,5%, descremada o parcialmente descremados, véase 22110"
2212,Leche cruda de búfalo,2212,Leche cruda de búfalo,Leche cruda de bufalo,"Esta subclase incluye: Leche cruda, de los búfalos. ","Esta subclase no incluye: La leche con un contenido de materia grasa inferior al 3,5%, descremada o parcialmente descremados, véase 22110 "
2291,Leche cruda de oveja,2291,Leche cruda de oveja,Leche cruda de oveja,"Esta subclase incluye: Leche cruda, de las ovejas. ","Esta subclase no incluye: La leche con un contenido de materia grasa inferior al 3,5%, descremada o parcialmente descremados, véase 22110"
2292,Leche cruda de cabra,2292,Leche cruda de cabra,Leche cruda de cabra,"Esta subclase incluye: Leche cruda, de cabras. ","Esta subclase no incluye: La leche con un contenido de materia grasa inferior al 3,5%, descremada o parcialmente descremados, véase 22110 "
2293,Leche cruda de camella,2293,Leche cruda de camella,Leche cruda de camella,"Esta subclase incluye: Leche cruda, de los camellos. ","Esta subclase no incluye: La leche con un contenido de materia grasa inferior al 3,5%, descremada o parcialmente descremados, véase 22110"
2299,Otros tipos de leche cruda n.c.p.,2299,Otros tipos de leche cruda n.c.p.,Otros tipos de leche cruda n.c.p.,"Esta subclase incluye: Leche cruda, de animales que no sean bovinos, búfalos, ovejas, cabras y camellos. ","Esta subclase no incluye: La leche con un contenido de materia grasa inferior al 3,5%, descremada o parcialmente descremados, véase 22110"
2310,"Huevos de gallina con cáscara, frescos",2310,"Huevos de gallina con cáscara, frescos","Huevos de gallina con cascara, frescos","Esta subclase incluye: huevos de gallinas, con cáscara, frescos. ","Esta subclase no incluye: Los huevos para incubar, véase 02330, Huevos deshidratados, véase 22300, Los huevos líquidos, véase 23993 "
2320,"Huevos de otras aves con cáscara, frescos n.c.p.",2320,"Huevos de otras aves con cáscara, frescos n.c.p.","Huevos de otras aves con cascara, frescos n.c.p.","Esta subclase incluye: Huevos de aves que no sean de las gallinas, con cáscara, frescos, principalmente:  , huevos de los patos, huevos de gansos, huevos de avestruz, huevos de codorniz, Los huevos de pavos. ","Esta subclase no incluye: Los huevos de las gallinas, con cáscara, frescos, véase 02310, Los huevos para incubar, véase 02330, Huevos deshidratados, véase 22300, Los huevos líquidos, véase 23993"
2330,Huevos para incubar,2330,Huevos para incubar,Huevos para incubar,"Esta subclase incluye: Huevos de gallinas u otras aves, para incubar. ","Esta subclase no incluye: Huevos cocinados o en conserva, véase 22300, Los huevos líquidos, véase 23993"
2411,Semen de bovino,2411,Semen de bovino,Semen de bovino,Semen de bovino,
2419,"Semen, n.c.p.",2419,"Semen, n.c.p.","Semen, n.c.p.","Esta subclase incluye: Semen de animales que no sean bovinos, tales como ovejas, cabras, etc.",
2420,Embriones,2420,Embriones,Embriones,Esta subclase incluye: embriones de animales,
2910,Miel natural,2910,Miel natural,Miel natural,Miel natural,
2920,"Caracoles, frescos, refrigerados, congelados, secos, salados o en salmuera, excepto caracoles marinos",2920,"Caracoles, frescos, refrigerados, congelados, secos, salados o en salmuera, excepto caracoles marinos","Caracoles, frescos, refrigerados, congelados, secos, salados o en salmuera, excepto caracoles marinos","Caracoles, frescos, refrigerados, congelados, secos, salados o en salmuera, excepto caracoles marinos",
2930,Productos comestibles de origen animal n.c.p.,2930,Productos comestibles de origen animal n.c.p.,Productos comestibles de origen animal n.c.p.,Productos comestibles de origen animal n.c.p.,
2941,"Lana esquilada, con grasa, incluso lavada ",2941,"Lana esquilada, con grasa, incluso lavada ","Lana esquilada, con grasa, incluso lavada ","Lana esquilada, con grasa, incluso lavada ",
2942,"Lana de matadero, con grasa, incluso lavada; pelo ordinario de animal",2942,"Lana de matadero, con grasa, incluso lavada; pelo ordinario de animal","Lana de matadero, con grasa, incluso lavada; pelo ordinario de animal","Lana de matadero, con grasa, incluso lavada; pelo ordinario de animal",
2943,"Pelo fino de animales, sin cardar ni peinar",2943,"Pelo fino de animales, sin cardar ni peinar","Pelo fino de animales, sin cardar ni peinar","Pelo fino de animales, sin cardar ni peinar",
2944,Capullos de gusano de seda aptos para el devanado,2944,Capullos de gusano de seda aptos para el devanado,Capullos de gusano de seda aptos para el devanado,Capullos de gusano de seda aptos para el devanado,
2951,Cueros y pieles en bruto de bovinos,2951,Cueros y pieles en bruto de bovinos,Cueros y pieles en bruto de bovinos,"Esta subclase incluye: Cueros y pieles en bruto (frescos o preservados, pero sin otra preparación) de bovinos de la clase 0211",
2952,Cueros y pieles en bruto de equinos,2952,Cueros y pieles en bruto de equinos,Cueros y pieles en bruto de equinos,"Esta subclase incluye: Cueros y pieles en bruto (frescos o preservados, pero sin otra preparación) de los equinos de la clase 0213 ",
2953,Cueros y pieles en bruto de ovinos,2953,Cueros y pieles en bruto de ovinos,Cueros y pieles en bruto de ovinos,Cueros y pieles en bruto de ovinos,
2954,Cueros y pieles en bruto de caprinos,2954,Cueros y pieles en bruto de caprinos,Cueros y pieles en bruto de caprinos,"Esta subclase incluye: Cueros y pieles en bruto (frescos o preservados, pero sin otra preparación) de caprinos, animales de la subclase 02123",
2955,Peletería en bruto,2955,Peletería en bruto,Peleteria en bruto,Peletería en bruto,
2959,Pieles en bruto de otros animales,2959,Pieles en bruto de otros animales,Pieles en bruto de otros animales,"Esta subclase incluye: Cueros y pieles en bruto (frescos o preservados, pero sin otra preparación) de: reptiles , aves, Pescado, Cerdos y jabalíes, mamíferos, tales como:  Ciervo,  gamuza,  perro ,  alce,  gacela,  renos,  corzo",
2960,"Cera de insectos y esperma de ballena, incluso refinadas o coloreadas",2960,"Cera de insectos y esperma de ballena, incluso refinadas o coloreadas","Cera de insectos y esperma de ballena, incluso refinadas o coloreadas","Cera de insectos y esperma de ballena, incluso refinadas o coloreadas",
3110,Troncos de madera de especies coníferas,3110,Troncos de madera de especies coníferas,Troncos de madera de especies coniferas,Troncos de madera de especies coníferas,
3120,Troncos de madera de especies no coníferas,3120,Troncos de madera de especies no coníferas,Troncos de madera de especies no coniferas,Troncos de madera de especies no coníferas,
3130,"Leña, en troncos, varillas, haces o en formas similares",3130,"Leña, en troncos, varillas, haces o en formas similares","Leña, en troncos, varillas, haces o en formas similares","Leña, en troncos, varillas, haces o en formas similares",
3211,"Balata, gutapercha, guayule, chicle y gomas naturales similares, en formas primarias o en placas, hojas o tiras",3211,"Balata, gutapercha, guayule, chicle y gomas naturales similares, en formas primarias o en placas, hojas o tiras","Balata, gutapercha, guayule, chicle y gomas naturales similares, en formas primarias o en placas, hojas o tiras","Balata, gutapercha, guayule, chicle y gomas naturales similares, en formas primarias o en placas, hojas o tiras",
3219,"Lacas, resinas, bálsamos, gomas y otras resinas naturales n.c.p.",3219,"Lacas, resinas, bálsamos, gomas y otras resinas naturales n.c.p.","Lacas, resinas, balsamos, gomas y otras resinas naturales n.c.p.","Lacas, resinas, bálsamos, gomas y otras resinas naturales n.c.p.",
3220,Corcho natural en bruto o simplemente preparado,3220,Corcho natural en bruto o simplemente preparado,Corcho natural en bruto o simplemente preparado,Corcho natural en bruto o simplemente preparado,
3230,Productos silvestres comestibles,3230,Productos silvestres comestibles,Productos silvestres comestibles,Esta subclase incluye: productos comestibles que sólo existen en la naturaleza. ,"Esta subclase no incluye: productos comestibles que existen en la naturaleza y también se cultivan (controlado), véase en la subclase correspondiente de la división de 01"
3241,Árboles de Navidad,3241,Árboles de Navidad,arboles de Navidad,"Esta subclase incluye: Árboles de Navidad, con fines ornamentales. ","Esta subclase no incluye: Árboles para replantar, véase 01961"
3249,"Otras partes de plantas, sin flores ni capullos, y hierbas, musgos y líquenes adecuados para fines ornamentales",3249,"Otras partes de plantas, sin flores ni capullos, y hierbas, musgos y líquenes adecuados para fines ornamentales","Otras partes de plantas, sin flores ni capullos, y hierbas, musgos y liquenes adecuados para fines ornamentales","Esta subclase incluye: musgos y líquenes adecuado para fines ornamentales,, ramas, follajes, hierbas y hojas, sin flores ni capullos, adecuados para fines ornamentales, proteáceas, incluyendo todas las proteas y Leucadendrons de plantas de cereales demás partes de plantas, sin flores ni capullos, cestas florales, coronas, ojales, ramos de flores, ramos de flores y artículos similares de los elementos anteriores . ","Esta subclase no incluye: flores cortadas o capullos, o cestas florales, coronas, ramos de flores y artículos similares de flores, véase 01962"
